scopus_id	top_level_subject
29143	Physical Sciences
29145	Physical Sciences
29148	Physical Sciences
29150	Physical Sciences
29151	Health Sciences
29152	Health Sciences
29154	Social Sciences
29156	Social Sciences
29158	Health Sciences
29159	Health Sciences
29160	Health Sciences
29161	Physical Sciences
29161	Social Sciences
29163	Health Sciences
29163	Social Sciences
29164	Health Sciences
29165	Health Sciences
29166	Health Sciences
29167	Social Sciences
29170	Physical Sciences
29170	Social Sciences
29171	Health Sciences
29172	Physical Sciences
29173	Physical Sciences
29174	Physical Sciences
29175	Health Sciences
29176	Health Sciences
29177	Health Sciences
29178	Health Sciences
29178	Social Sciences
29179	Physical Sciences
29179	Social Sciences
29180	Health Sciences
29181	Health Sciences
29182	Social Sciences
29183	Health Sciences
29184	Health Sciences
29185	Social Sciences
29186	Social Sciences
29187	Health Sciences
29188	Health Sciences
29189	Health Sciences
29190	Health Sciences
29191	Health Sciences
29193	Health Sciences
29193	Social Sciences
29194	Health Sciences
29195	Health Sciences
29196	Health Sciences
29196	Social Sciences
29197	Health Sciences
29197	Social Sciences
29198	Health Sciences
29199	Health Sciences
29199	Physical Sciences
29200	Health Sciences
29201	Physical Sciences
29203	Health Sciences
29204	Health Sciences
29205	Physical Sciences
29205	Social Sciences
29206	Health Sciences
29207	Physical Sciences
29210	Physical Sciences
29211	Health Sciences
29212	Health Sciences
29213	Health Sciences
29214	Physical Sciences
29214	Social Sciences
29215	Physical Sciences
29215	Social Sciences
29216	Health Sciences
29216	Social Sciences
29219	Social Sciences
29220	Physical Sciences
29221	Physical Sciences
29222	Physical Sciences
29223	Physical Sciences
29224	Health Sciences
29225	Health Sciences
29226	Health Sciences
29227	Health Sciences
29228	Health Sciences
29229	Physical Sciences
29230	Health Sciences
29231	Physical Sciences
29232	Health Sciences
29232	Physical Sciences
29232	Social Sciences
29234	Physical Sciences
29237	Health Sciences
29237	Social Sciences
29238	Physical Sciences
29238	Social Sciences
29239	Health Sciences
29241	Physical Sciences
29241	Social Sciences
29243	Health Sciences
29243	Social Sciences
29244	Physical Sciences
29245	Physical Sciences
29249	Health Sciences
29250	Physical Sciences
29251	Physical Sciences
29252	Physical Sciences
29253	Health Sciences
29254	Health Sciences
29255	Health Sciences
29256	Health Sciences
29257	Health Sciences
29258	Social Sciences
29259	Health Sciences
29260	Health Sciences
29262	Health Sciences
29263	Health Sciences
29264	Health Sciences
29265	Health Sciences
29266	Social Sciences
29267	Physical Sciences
29268	Social Sciences
29269	Physical Sciences
29271	Health Sciences
29272	Social Sciences
29273	Physical Sciences
29273	Social Sciences
29274	Physical Sciences
29274	Social Sciences
29275	Social Sciences
29276	Social Sciences
29277	Health Sciences
29278	Health Sciences
29279	Physical Sciences
29280	Health Sciences
29282	Health Sciences
29282	Social Sciences
29283	Health Sciences
29284	Physical Sciences
29285	Health Sciences
29286	Health Sciences
29287	Physical Sciences
29289	Health Sciences
29290	Health Sciences
29291	Health Sciences
29291	Social Sciences
29292	Health Sciences
29293	Health Sciences
29294	Social Sciences
29295	Physical Sciences
29295	Social Sciences
29296	Health Sciences
29298	Social Sciences
29299	Physical Sciences
29300	Health Sciences
29301	Health Sciences
29302	Health Sciences
29303	Health Sciences
29305	Health Sciences
29306	Health Sciences
29307	Health Sciences
29309	Health Sciences
29310	Health Sciences
29314	Health Sciences
29315	Health Sciences
29316	Health Sciences
29317	Health Sciences
29319	Health Sciences
29320	Health Sciences
29321	Health Sciences
29322	Health Sciences
29323	Health Sciences
29324	Health Sciences
29325	Health Sciences
29326	Health Sciences
29330	Physical Sciences
29332	Health Sciences
29333	Health Sciences
29334	Health Sciences
29335	Physical Sciences
29335	Social Sciences
29338	Physical Sciences
29339	Physical Sciences
29339	Social Sciences
29340	Physical Sciences
29341	Health Sciences
29342	Health Sciences
29343	Health Sciences
29344	Health Sciences
29345	Health Sciences
29346	Social Sciences
29348	Physical Sciences
29349	Physical Sciences
29351	Physical Sciences
29354	Health Sciences
29355	Health Sciences
29356	Health Sciences
29357	Health Sciences
29359	Physical Sciences
29360	Physical Sciences
29363	Physical Sciences
29364	Physical Sciences
29366	Social Sciences
29367	Health Sciences
29368	Health Sciences
29369	Health Sciences
29370	Health Sciences
29372	Physical Sciences
29373	Social Sciences
29374	Physical Sciences
29374	Social Sciences
29375	Physical Sciences
29376	Social Sciences
29377	Health Sciences
29379	Health Sciences
29380	Health Sciences
29381	Health Sciences
29383	Physical Sciences
29385	Health Sciences
29386	Social Sciences
29387	Health Sciences
29388	Health Sciences
29389	Health Sciences
29390	Social Sciences
29391	Physical Sciences
29391	Social Sciences
29393	Social Sciences
29394	Physical Sciences
29395	Social Sciences
29400	Social Sciences
29401	Social Sciences
29403	Physical Sciences
29405	Health Sciences
29407	Physical Sciences
29408	Social Sciences
29409	Physical Sciences
29412	Social Sciences
29413	Physical Sciences
29413	Social Sciences
29416	Physical Sciences
29420	Physical Sciences
29421	Physical Sciences
29421	Social Sciences
29423	Social Sciences
29424	Social Sciences
29425	Social Sciences
29428	Physical Sciences
29429	Social Sciences
29431	Social Sciences
29432	Social Sciences
29433	Social Sciences
29434	Social Sciences
29437	Physical Sciences
29438	Social Sciences
29439	Health Sciences
29439	Social Sciences
29440	Social Sciences
29441	Social Sciences
29442	Social Sciences
29443	Social Sciences
29444	Physical Sciences
29444	Social Sciences
29447	Social Sciences
29448	Social Sciences
29449	Social Sciences
29450	Social Sciences
29451	Health Sciences
29451	Social Sciences
29452	Social Sciences
29454	Health Sciences
29454	Social Sciences
29455	Health Sciences
29457	Physical Sciences
29458	Physical Sciences
29459	Physical Sciences
29460	Physical Sciences
29461	Physical Sciences
29461	Social Sciences
29462	Physical Sciences
29463	Physical Sciences
29464	Physical Sciences
29465	Physical Sciences
29466	Physical Sciences
29467	Physical Sciences
29468	Health Sciences
29469	Health Sciences
29469	Social Sciences
29470	Physical Sciences
29471	Health Sciences
29471	Social Sciences
29472	Physical Sciences
29473	Health Sciences
29473	Social Sciences
29474	Social Sciences
29476	Physical Sciences
29479	Physical Sciences
29481	Physical Sciences
29482	Physical Sciences
29483	Physical Sciences
29484	Physical Sciences
29485	Physical Sciences
29486	Health Sciences
29487	Social Sciences
29488	Physical Sciences
29492	Social Sciences
29494	Health Sciences
29495	Health Sciences
29496	Social Sciences
29497	Social Sciences
29498	Physical Sciences
29499	Health Sciences
29502	Social Sciences
29504	Social Sciences
29505	Physical Sciences
29506	Physical Sciences
29510	Physical Sciences
29511	Physical Sciences
29512	Physical Sciences
29513	Physical Sciences
29514	Health Sciences
29514	Physical Sciences
29515	Health Sciences
29515	Physical Sciences
29520	Social Sciences
29521	Health Sciences
29521	Social Sciences
29523	Social Sciences
29524	Physical Sciences
29528	Physical Sciences
29530	Physical Sciences
29531	Physical Sciences
29532	Physical Sciences
29532	Social Sciences
29533	Social Sciences
29534	Social Sciences
29536	Social Sciences
29538	Physical Sciences
29539	Physical Sciences
29540	Social Sciences
29541	Health Sciences
29542	Health Sciences
29543	Social Sciences
29546	Social Sciences
29547	Physical Sciences
29549	Health Sciences
29550	Physical Sciences
29551	Health Sciences
29552	Health Sciences
29553	Health Sciences
29553	Social Sciences
29554	Social Sciences
29555	Health Sciences
29555	Social Sciences
29556	Physical Sciences
29557	Health Sciences
29558	Health Sciences
29559	Health Sciences
29560	Physical Sciences
29561	Health Sciences
29561	Social Sciences
29563	Physical Sciences
29565	Physical Sciences
29567	Social Sciences
29568	Social Sciences
29569	Social Sciences
29571	Social Sciences
29572	Health Sciences
29573	Physical Sciences
29574	Health Sciences
29576	Physical Sciences
29577	Physical Sciences
29578	Health Sciences
29580	Health Sciences
29581	Physical Sciences
29582	Health Sciences
29583	Physical Sciences
29585	Physical Sciences
29586	Physical Sciences
29587	Physical Sciences
29589	Physical Sciences
29590	Physical Sciences
29591	Physical Sciences
29593	Physical Sciences
29595	Physical Sciences
29596	Physical Sciences
29597	Physical Sciences
29598	Social Sciences
29601	Physical Sciences
29602	Physical Sciences
29603	Health Sciences
29604	Health Sciences
29608	Physical Sciences
29610	Physical Sciences
29611	Physical Sciences
29612	Physical Sciences
29613	Social Sciences
29614	Physical Sciences
29615	Health Sciences
29615	Social Sciences
29618	Health Sciences
29619	Physical Sciences
29621	Physical Sciences
29622	Health Sciences
29624	Physical Sciences
29625	Health Sciences
29625	Social Sciences
29627	Health Sciences
29631	Health Sciences
29632	Social Sciences
29633	Health Sciences
29634	Health Sciences
29635	Physical Sciences
29637	Physical Sciences
29638	Physical Sciences
29639	Physical Sciences
29639	Social Sciences
29642	Physical Sciences
29643	Social Sciences
29644	Physical Sciences
29645	Social Sciences
29646	Physical Sciences
29647	Physical Sciences
29648	Social Sciences
29650	Physical Sciences
29651	Physical Sciences
29652	Social Sciences
29653	Physical Sciences
29654	Physical Sciences
29655	Social Sciences
29656	Physical Sciences
29657	Health Sciences
29658	Health Sciences
29660	Health Sciences
29661	Health Sciences
29662	Social Sciences
29663	Health Sciences
29663	Physical Sciences
29664	Physical Sciences
29665	Physical Sciences
29666	Health Sciences
29667	Health Sciences
29668	Physical Sciences
29669	Physical Sciences
29670	Physical Sciences
29673	Health Sciences
29675	Health Sciences
29676	Physical Sciences
29679	Physical Sciences
29680	Social Sciences
29684	Physical Sciences
29684	Social Sciences
29685	Physical Sciences
29686	Physical Sciences
29688	Physical Sciences
29689	Health Sciences
29690	Physical Sciences
29694	Health Sciences
29695	Physical Sciences
29696	Health Sciences
29697	Health Sciences
29698	Physical Sciences
29700	Health Sciences
29702	Health Sciences
29705	Health Sciences
29705	Social Sciences
29706	Physical Sciences
29707	Physical Sciences
29708	Physical Sciences
29709	Physical Sciences
29710	Health Sciences
29712	Health Sciences
29713	Physical Sciences
29715	Physical Sciences
29716	Physical Sciences
29717	Physical Sciences
29718	Physical Sciences
29719	Physical Sciences
29721	Physical Sciences
29722	Health Sciences
29724	Health Sciences
29725	Physical Sciences
29729	Health Sciences
29730	Social Sciences
29731	Physical Sciences
29732	Health Sciences
29735	Health Sciences
29736	Health Sciences
29738	Health Sciences
29739	Social Sciences
29740	Physical Sciences
29741	Social Sciences
29742	Physical Sciences
29743	Physical Sciences
29744	Health Sciences
29745	Physical Sciences
29745	Social Sciences
29746	Physical Sciences
29747	Health Sciences
29748	Social Sciences
29749	Health Sciences
29752	Health Sciences
29753	Physical Sciences
29755	Social Sciences
29756	Health Sciences
29758	Physical Sciences
29759	Social Sciences
29761	Health Sciences
29762	Health Sciences
29763	Health Sciences
29764	Health Sciences
29765	Health Sciences
29767	Health Sciences
29768	Physical Sciences
29768	Social Sciences
29769	Health Sciences
29770	Health Sciences
29773	Health Sciences
29774	Health Sciences
29775	Health Sciences
29780	Physical Sciences
29782	Health Sciences
29783	Physical Sciences
29784	Physical Sciences
29785	Physical Sciences
29789	Health Sciences
29790	Health Sciences
29791	Physical Sciences
29791	Social Sciences
29792	Health Sciences
29794	Health Sciences
29796	Health Sciences
29797	Physical Sciences
29797	Social Sciences
29799	Health Sciences
29800	Physical Sciences
29800	Social Sciences
29801	Health Sciences
29802	Health Sciences
29802	Social Sciences
29803	Health Sciences
29804	Social Sciences
29805	Physical Sciences
29806	Physical Sciences
29806	Social Sciences
29808	Health Sciences
29809	Health Sciences
29810	Physical Sciences
29811	Health Sciences
29812	Physical Sciences
29814	Health Sciences
29815	Social Sciences
29816	Health Sciences
29817	Health Sciences
29818	Physical Sciences
29820	Health Sciences
29821	Physical Sciences
29822	Health Sciences
29823	Social Sciences
29825	Health Sciences
29826	Health Sciences
29826	Social Sciences
29827	Physical Sciences
29831	Social Sciences
29832	Physical Sciences
29834	Physical Sciences
29835	Physical Sciences
29836	Physical Sciences
29837	Physical Sciences
29838	Social Sciences
29839	Health Sciences
29840	Social Sciences
29841	Social Sciences
29842	Social Sciences
29843	Physical Sciences
29844	Health Sciences
29846	Health Sciences
29847	Health Sciences
29849	Social Sciences
29851	Health Sciences
29852	Social Sciences
29853	Health Sciences
29854	Health Sciences
29855	Health Sciences
29856	Physical Sciences
29857	Social Sciences
29858	Social Sciences
29859	Physical Sciences
29860	Health Sciences
29861	Physical Sciences
29861	Social Sciences
29862	Physical Sciences
29863	Physical Sciences
29864	Physical Sciences
29865	Health Sciences
29867	Health Sciences
29868	Social Sciences
29870	Health Sciences
29872	Health Sciences
29873	Health Sciences
29875	Health Sciences
29877	Physical Sciences
29877	Social Sciences
29879	Physical Sciences
29879	Social Sciences
29882	Health Sciences
29882	Social Sciences
29883	Physical Sciences
29884	Social Sciences
29886	Physical Sciences
29887	Physical Sciences
29889	Physical Sciences
29890	Health Sciences
29891	Physical Sciences
29894	Health Sciences
29895	Health Sciences
29897	Health Sciences
29900	Health Sciences
29901	Health Sciences
29903	Health Sciences
29904	Health Sciences
29905	Physical Sciences
29905	Social Sciences
29906	Health Sciences
29908	Social Sciences
29909	Physical Sciences
29909	Social Sciences
29910	Physical Sciences
29913	Health Sciences
29914	Health Sciences
29915	Health Sciences
29916	Health Sciences
29919	Health Sciences
29920	Health Sciences
29921	Health Sciences
